[2025-05-05T00:03:55.746Z] User ID: 7, Username: undefined, Email: teste3@gmail.com
[2025-05-14T02:40:49.663Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:40:49.792Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:40:49.876Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:43:11.150Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:43:11.152Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:37.997Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:38.003Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:38.101Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:38.110Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:49.603Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:45:49.613Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:46:33.225Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:46:33.227Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:46:33.300Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:46:33.308Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:34.125Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:34.134Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:41.633Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:41.635Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:41.703Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:47:41.710Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:45.739Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:45.747Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:52.489Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:52.497Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:58.952Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:58.954Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:59.022Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:48:59.031Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:48.019Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:48.033Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:55.282Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:55.284Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:55.378Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:53:55.388Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:49.318Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:49.350Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:54.985Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:54.986Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:55.080Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:54:55.088Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:42.863Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:42.892Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:50.511Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:50.514Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:50.607Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:55:50.616Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:50.726Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:50.738Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:56.042Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:56.044Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:56.136Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:56:56.146Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:58:37.199Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T02:58:37.203Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:31.178Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:31.182Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:31.285Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:31.310Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:40.806Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:01:40.809Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:03:01.520Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:03:01.534Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:03:05.501Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:03:05.508Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:03:12.777Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:03:12.786Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:04:07.950Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:04:07.961Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:13:06.412Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:13:06.423Z] User ID: 1, Username: Usuário, Email: a@a.com
[2025-05-14T03:19:27.738Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:27.746Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:34.201Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:34.211Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:42.907Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:42.909Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:42.995Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:43.002Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:49.335Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:19:49.338Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:42.727Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:42.737Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:48.091Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:48.098Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:50.618Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:25:50.622Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:10.284Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:10.289Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:37.213Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:37.217Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:39.579Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:39.580Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:48.434Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:48.439Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:54.162Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:54.183Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:56.160Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:26:56.163Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:11.159Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:11.163Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:15.174Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:15.183Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:16.644Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:28:16.646Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:37:05.062Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:37:05.068Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:38:54.398Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:38:54.423Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:39:26.432Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:39:26.435Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:47.211Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:47.221Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:55.557Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:55.562Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:57.128Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:47:57.130Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:30.368Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:30.373Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:36.103Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:36.114Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:38.126Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:48:38.128Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:22.173Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:22.178Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:27.078Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:27.099Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:29.020Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:49:29.022Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:42.712Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:42.721Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:47.614Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:47.632Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:48.965Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:51:48.967Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:15.265Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:15.284Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:19.971Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:19.994Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:22.427Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T03:54:22.429Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:00:52.055Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:00:52.064Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:00:56.971Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:00:56.985Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:01:02.232Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:01:02.229Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:30.083Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:30.089Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:53.025Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:53.037Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:57.919Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:57.923Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:59.606Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:02:59.608Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:03:01.291Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:03:01.293Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:05:45.288Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:05:53.860Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:05:55.067Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:06:23.906Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:06:31.532Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:06:43.127Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:06:43.127Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:07:20.806Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:07:20.808Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:07:24.903Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:07:24.905Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:09:21.661Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:09:21.662Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:55.833Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:55.834Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:55.847Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:55.846Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:58.731Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:58.732Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:58.738Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:12:58.739Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:25.468Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:25.495Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:30.581Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:30.589Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:31.785Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:18:31.787Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:11.741Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:11.745Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:20.080Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:20.087Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:22.180Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:22.182Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:45.429Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:45.433Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:51.077Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:51.081Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:52.283Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:52.284Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:58.077Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:58.079Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:58.096Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:19:58.099Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:20:17.490Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T04:20:17.510Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:06.492Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:06.510Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:08.577Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:18.773Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:18.775Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:18.791Z] User ID: 2, Username: admin, Email: admin@a.com
[2025-05-14T22:33:18.794Z] User ID: 2, Username: admin, Email: admin@a.com
